id,name,host_id,host_name,neighbou_1,latitude,longitude,room_type,price,minimum_ni
"22303367",??MANDOLIN COTTAGE??Downtown in 10 minutes ??,"14097556",Elizabeth And Ed,District 24,36.136640000000000,-86.840900000000005,Entire home/apt,"299","1"
"22305826","Gorgeous, Award Winning Home Close to Everything","150197381",Brock,District 6,36.191220000000001,-86.735129999999998,Entire home/apt,"140","2"
"22308396",Hill House Retreat,"11845111",Shannah,District 15,36.157719999999998,-86.712620000000001,Entire home/apt,"100","2"
"22318815",High-end Midtown apartment for winter lease,"163169478",Brent,District 18,36.148110000000003,-86.800150000000002,Entire home/apt,"125","45"
"22330112","Luxe Home with Rooftop Deck, 1 Block to 8th Ave","106505883",TurnKey Vacation Rentals,District 17,36.146400000000000,-86.779139999999998,Entire home/apt,"175","2"
"22337996",East Nashville Designer Home!!,"13504548",Sunny,District 5,36.192790000000002,-86.762720000000002,Entire home/apt,"175","30"
"22351243",The Songbird Loft in Walkable East Nashville,"593556",Alece,District 6,36.186669999999999,-86.734750000000005,Entire home/apt,"128","2"
"22355536",Cozy Apartment - Perfect for Remote Work!,"41808362",David,District 16,36.099139999999998,-86.719510000000000,Entire home/apt,"79","1"
"22385587","Airy East Nashville Studio, a mile from downtown!","50775734",John,District 6,36.173830000000002,-86.755520000000004,Entire home/apt,"116","1"
"22389581",HUGE BACKYARD ? PRIVATE PATIO ? SUPER CHARMER,"101426897",Host Extraordinaires,District 5,36.187100000000001,-86.749099999999999,Entire home/apt,"229","2"
"22402673","Cozy East Nash cottage - comfy, close to downtown!","2217596",Nirant,District 6,36.169710000000002,-86.746250000000003,Entire home/apt,"171","1"
"22411420",A1/A2) 2 Attached GULCH Homes - 8BR/8BA,"132613025",Tyler,District 17,36.144240000000003,-86.783760000000001,Entire home/apt,"453","2"
"22464173","Upscale Gulch Getaway ? Rooftop Deck, Skyline View","106505883",TurnKey Vacation Rentals,District 17,36.146259999999998,-86.786360000000002,Entire home/apt,"159","2"
"22464763",Warm Nashville Welcome with Elegance and Sophistication,"54483732",Matt,District 6,36.167569999999998,-86.748369999999994,Entire home/apt,"495","2"
"22470279",The Studio - Downtown Nashville w/ Pool,"164722056",Laura,District 17,36.126660000000001,-86.778220000000005,Entire home/apt,"102","2"
"22503128",Sleep Away - Music City,"28644872",Sparrow,District 23,36.123089999999998,-86.902270000000001,Entire home/apt,"40","30"
"22526172",Revere Place StudioNashville TN,"165397037",Lindsey,District 15,36.173909999999999,-86.686459999999997,Entire home/apt,"79","1"
"22531145",Urban Cowgirl | East Nashville,"21614026",Molly,District 6,36.185299999999998,-86.714879999999994,Entire home/apt,"175","30"
"22532050",Nash Casita: Modern East Nashville Guest House,"137482919",Chandra & Russ,District 7,36.193429999999999,-86.706310000000002,Entire home/apt,"110","1"
"22532182",Walk to Broadway?s Music! Condo with Free Parking.,"165464155",Irma,District 17,36.138539999999999,-86.770840000000007,Entire home/apt,"125","2"
"22550820","Modern 10BR/9.5BA  2min to DT, 2 Rooftops, Garage!","158629193",Guy And Itay,District 17,36.143410000000003,-86.762670000000000,Entire home/apt,"1857","2"
"22567211",Browse the Vinyl Collection at This Music-Themed Oasis.,"149498665",Deborah & Greg,District 8,36.236139999999999,-86.729270000000000,Entire home/apt,"75","1"
"22569739",Head to the Bridgestone Arena from a New Townhouse,"158629193",Guy And Itay,District 17,36.142609999999998,-86.762360000000001,Entire home/apt,"605","2"
"22616889",Welcome Y'all! C'mon to Nashville!,"132857231",Michael & Vickie,District 15,36.161529999999999,-86.692269999999994,Entire home/apt,"83","3"
"22638095",Modern Apartment in East Nashville on Greenway,"11279036",Kelly And Aron,District 6,36.169660000000000,-86.726240000000004,Entire home/apt,"155","2"
"22654775",Bachelorette Nash! Broadway/DT/Gulch/12S mins away,"158629193",Guy And Itay,District 17,36.144379999999998,-86.763509999999997,Entire home/apt,"598","2"
"22655043",Bachelorette Nashville 2 Rooftops! min to Downtown,"158629193",Guy And Itay,District 17,36.145020000000002,-86.764179999999996,Entire home/apt,"551","2"
"22686691",Find Inspiration in a Nashville Bungalow Retreat,"34945437",Dave,District 17,36.134439999999998,-86.769779999999997,Entire home/apt,"432","1"
"22688960",Make Yourself at Home,"9560396",Roman,District 7,36.201349999999998,-86.702690000000004,Entire home/apt,"175","3"
"22703330",Chic Penthouse with Skylights on the Broadway Strip,"167417432",Cal & Steph,District 19,36.160870000000003,-86.776009999999999,Entire home/apt,"286","2"
"22703634",Upscale Loft in the Heart of Downtown,"167417432",Cal & Steph,District 19,36.161009999999997,-86.776510000000002,Entire home/apt,"293","2"
"22703664",Hip Craftsman Bungalow Minutes to Broadway,"167421955",Mackenzie,District 6,36.191549999999999,-86.739279999999994,Entire home/apt,"171","2"
"22725918",Cozy EAST NASHVILLE Cottage *Close to EVERYTHING!!,"167714750",Gail & Derek,District 7,36.227950000000000,-86.712180000000004,Entire home/apt,"110","1"
"22731510",Soak Up Soothing Vibes at This Spanish Style Casa,"34430307",Jessica,District 17,36.122250000000001,-86.755170000000007,Entire home/apt,"131","1"
"22752387",Remodeled 1928 Guesthouse with a Pool in Five Points,"5147849",Nealy,District 6,36.175879999999999,-86.748649999999998,Entire home/apt,"143","1"
"22765877",Studio [B] - Chic Apartment in Heart of Music City,"54666206",Ellen,District 19,36.146889999999999,-86.790099999999995,Entire home/apt,"112","1"
"22770048",Minutes South of Downtown Nashville,"46656276",Dan,District 17,36.139569999999999,-86.763630000000006,Entire home/apt,"101","2"
"22772121",Eclectic Home close to Nashville,"16205480",Jackie,District 20,36.165759999999999,-86.863619999999997,Entire home/apt,"104","1"
"22773602",Lavish Downtown/Rooftop Deck/2nd Home Option,"104850762",DC Capital,District 21,36.159320000000001,-86.816580000000002,Entire home/apt,"374","2"
"22784774",Perfect Getaway for Exploring Nashville:,"72213650",Jenny,District 15,36.155000000000001,-86.682869999999994,Entire home/apt,"61","1"
"22795751",LUXURY GULCH HOME ? 360 VIEWS ? WET BAR ROOFTOP!,"34316903",Derek & Lacey,District 17,36.144889999999997,-86.785039999999995,Entire home/apt,"556","2"
"22877835",Nashville-Area Home / Apartment on Acreage!,"169279984",Holly,District 10,36.376629999999999,-86.731510000000000,Entire home/apt,"110","3"
"22902972",Wyndham Nashville- 1 bedroom condo,"31214940",Scott,District 15,36.220390000000002,-86.704830000000001,Entire home/apt,"85","2"
"22906651",Victorian Hideaway / Walking distance to Downtown.,"158325263",Eric,District 6,36.170529999999999,-86.762950000000004,Entire home/apt,"100","30"
"22924332",Downtown Cottage,"124392866",Violet,District 19,36.170420000000000,-86.794319999999999,Entire home/apt,"110","2"
"22925475","Modern 8BR/7.5BA  5min to DT, 2 Rooftops & Garage!","158629193",Guy And Itay,District 17,36.143300000000004,-86.763930000000002,Entire home/apt,"1056","2"
"22943063","""The Villa Nashville"" Grand Home in 12 South","34569620",Jake,District 17,36.132150000000003,-86.788600000000002,Entire home/apt,"399","30"
"22952720",The Brentmeadows CozyLuxStays,"104232191",Eric,District 9,36.241070000000001,-86.669719999999998,Entire home/apt,"103","30"
"22960233",NashNash - 2 Units. 4BR. 5BA. Rooftop/Balconies!,"158629193",Guy And Itay,District 17,36.143270000000001,-86.763509999999997,Entire home/apt,"639","2"
"23001203",zF1/F2) 2 DOWNTOWN Homes  - 5k SF - 8 BR!,"132613025",Tyler,District 5,36.194429999999997,-86.773139999999998,Entire home/apt,"955","2"
"23003276",!!Downtown Condo Close to Broadway w/ Pool!!,"17145199",Brad,District 19,36.175400000000003,-86.780770000000004,Entire home/apt,"115","1"
"23016197",Wyndham Nashville- 2 bedroom lockoff,"31214940",Scott,District 15,36.220390000000002,-86.704830000000001,Entire home/apt,"139","2"
"23021796",10 minutes From Downtown- The Cozy House On Ainlay,"80511042",Kaley,District 13,36.127879999999998,-86.706010000000006,Entire home/apt,"158","2"
"23023261",? Roomy Walk-out Apt ? for Couples & Small Groups,"43269998",Samuel,District 26,36.083689999999997,-86.718059999999994,Entire home/apt,"94","1"
"23038293",East Nashville River Retreat,"170961129",Mary,District 7,36.229460000000003,-86.713170000000005,Entire home/apt,"290","3"
"23051976",West Meade Hilltop Home,"17995555",Margaret,District 23,36.094540000000002,-86.890810000000002,Entire home/apt,"700","2"
"23058254","The Perch: spacious, private loft","92048148",Chad,District 18,36.140509999999999,-86.816090000000003,Entire home/apt,"193","1"
"23060442",Studio Loft in the Gulch! ? Walk Downtown!!! ??,"171176713",Mercury,District 19,36.151870000000002,-86.785079999999994,Entire home/apt,"137","2"
"23085827",Carriage House + Cozy Loft Area w/ Treetop Views,"23194167",James,District 17,36.137419999999999,-86.782950000000000,Entire home/apt,"166","2"
"23091861",ComboNash! - 2 Units. 4BR. 4.5BA. 4 Balconies!,"158629193",Guy And Itay,District 17,36.144970000000001,-86.761880000000005,Entire home/apt,"628","2"
"23126738",The Perfect Home to Hang Your Hat in Nashville,"138740269",Tim,District 5,36.193040000000003,-86.766769999999994,Entire home/apt,"242","3"
"23127383",Cozy Nashville Cottage-10 mins from Downtown!,"97049445",Jenna And Davis,District 24,36.136000000000003,-86.858919999999998,Entire home/apt,"75","3"
"23144425",Dolly's Dixieland Delight! Private Pool & Spa! Sleeps 12! 10 beds!!,"30995912",Jessica Joy,District 8,36.233600000000003,-86.731549999999999,Entire home/apt,"197","3"
"23169939",Belmont Area 18 South: Private Entrance Studio,"34907687",Rina,District 18,36.133020000000002,-86.797120000000007,Entire home/apt,"105","2"
"23182334",Quiet/Luxury Townhouse on Golf Course!,"145808061",Zac,District 29,36.087980000000002,-86.631940000000000,Entire home/apt,"99","1"
"23185782",Music City's Modern Cottage | 3BR | Sleeps 10,"71630755",Jackie,District 7,36.197119999999998,-86.724649999999997,Entire home/apt,"336","2"
"23187033",Stunning New E Nashville Townhouse mins from B'way,"172390939",James,District 5,36.194409999999998,-86.762690000000006,Entire home/apt,"184","2"
"23192339",Beautiful family home very close to downtown!,"19451333",Narum,District 23,36.130549999999999,-86.880560000000003,Entire home/apt,"350","3"
"23220754",East Nashville Townhouse with a Balcony Fire Pit,"50211594",Madison,District 5,36.203719999999997,-86.740030000000004,Entire home/apt,"258","3"
"23220802",ROOFTOP DECK | Breathtaking Views | Luxury Escape,"10537047",Heather,District 21,36.153689999999997,-86.825590000000005,Entire home/apt,"305","2"
"23291336",Trendy Walkable Melrose/12South Neighborhood - Broadway 2mi! ? Pet-Friendly,"67994775",Music City Magnolia,District 17,36.127549999999999,-86.777940000000001,Entire home/apt,"101","1"
"23306155",Hey Yall Downtown Nashville WALK TO IT ALL!,"28196034",Hey Yall Nashville,District 19,36.162799999999997,-86.783600000000007,Entire home/apt,"300","2"
"23321562",Nashville 2 bdrm,"109904033",Colleen,District 15,36.219690000000000,-86.705309999999997,Entire home/apt,"180","3"
"23322491",Explore Broadway Nightlife from a Family-Friendly House,"60934272",Travers,District 20,36.161149999999999,-86.853890000000007,Entire home/apt,"467","2"
"23324285",Restored Country Music Hall of Famer's Home,"171673582",Kathy And Mike,District 10,36.301969999999997,-86.680589999999995,Entire home/apt,"682","2"
"23336988",2.7 miles to Broadway / 3 Beds 2.5 bath / sleeps 8,"171889707",Paul,District 21,36.185639999999999,-86.801559999999995,Entire home/apt,"298","3"
"23371622",Tiny home ! Modern/Industrial Loft in East Nash,"94219596",Travis & Amy,District 7,36.206380000000003,-86.722700000000003,Entire home/apt,"60","1"
"23395469",Flatrock Cottage,"154187612",Chris,District 16,36.101889999999997,-86.732569999999996,Entire home/apt,"89","3"
"23399882",Walk to Trendy Shops From an Elegant Loft in East Nashville,"174468496",Camelia,District 6,36.183340000000001,-86.742189999999994,Entire home/apt,"127","2"
"23421373","Perfect Condo near Music Row, Vandy, and  Belmont","144570905",Molly,District 18,36.135399999999997,-86.801810000000003,Entire home/apt,"248","3"
"23435910",12 South Cottage with Hot Tub,"44459975",Ashley,District 17,36.129469999999998,-86.788190000000000,Entire home/apt,"200","1"
"23450038",?Modern Downtown House 12 Beds 5 Baths Roof Deck?,"11853210",Barb,District 19,36.150300000000001,-86.790139999999994,Entire home/apt,"562","1"
"23456146","East Nashville Cottage ""The Jones Place""","45101594",Scarlett,District 8,36.215829999999997,-86.757239999999996,Entire home/apt,"184","2"
"23465991",Perfect Downtown Nashville Location!!,"280422695",Dawn,District 19,36.168819999999997,-86.794770000000000,Entire home/apt,"447","3"
"23468494",The Corner Cottage in Green Hills,"100052622",Stephan,District 25,36.097453999999999,-86.818443000000002,Entire home/apt,"200","2"
"23496565",Condo Near Downtown Nashville,"175453389",Randa,District 5,36.174740000000000,-86.763409999999993,Entire home/apt,"85","30"
"23497586",King?s Cottage,"175462044",Terry,District 17,36.131180000000001,-86.771069999999995,Entire home/apt,"279","2"
"23503883",Buffalo Rose/ East Nashville,"21614026",Molly,District 6,36.186700000000002,-86.715100000000007,Entire home/apt,"186","3"
"23504313",Two Fabulous Lofts Right on Broadway,"167417432",Cal & Steph,District 19,36.161529999999999,-86.777119999999996,Entire home/apt,"544","2"
"23582563",Private West Nashville Annex - Spacious & Cozy!,"76613293",Denise,District 20,36.163319999999999,-86.876609999999999,Entire home/apt,"66","1"
"23583290","Colorful East Nashville Bungalow, Walk to 5 Points","83100551",Anna,District 6,36.171720000000001,-86.749880000000005,Entire home/apt,"170","3"
"23588152",Hillsboro Village + Parking,"57528820",Jillian,District 18,36.135370000000002,-86.800259999999994,Entire home/apt,"230","1"
"23627435","Spacious, Modern Townhome - Near Downtown/Airport","176794442",Dillon,District 29,36.094220000000000,-86.634490000000000,Entire home/apt,"135","1"
"23655356","All-Suite Gem with Rooftop Deck, Near Music Row","106505883",TurnKey Vacation Rentals,District 17,36.134329999999999,-86.780079999999998,Entire home/apt,"224","2"
"23671325","Cozy, Convenient Studio Suite in East Nashville","112843877",Zack,District 8,36.235819999999997,-86.732910000000004,Entire home/apt,"47","1"
"23671599",Cozy Country Cottage / Permit #: 2018022557,"177264210",Kym,District 2,36.202689999999997,-86.850040000000007,Entire home/apt,"134","2"
"23676283",Christopher's House,"153176974",Camille,District 29,36.073149999999998,-86.625760000000000,Entire home/apt,"210","2"
"23676893",Historic Estate - Lipscomb_12South_Pics Coming,"21896763",Lauren & Tyler,District 25,36.103099999999998,-86.793949999999995,Entire home/apt,"332","3"
"23686446",Cleveland Park Charmer,"142776",Spencer,District 5,36.190790000000000,-86.759850000000000,Entire home/apt,"77","45"
"23698513",The Madside Beauty!!!!,"96320848",Courtney And David,District 9,36.252989999999997,-86.689689999999999,Entire home/apt,"121","2"
"23709849",Sunny Modern Oasis ? Spacious Downtown Luxury Home,"21015944",Joe,District 19,36.143909999999998,-86.788709999999995,Entire home/apt,"743","3"
"23714996",Cozy Boho House Close to Downtown,"23253788",Lauren,District 19,36.182380000000002,-86.795220000000000,Entire home/apt,"215","2"
"23747597",Private Apt w/Modern Charm in West Nash~8 mi?Dwtn,"21470668",Kaitlyn,District 20,36.153030000000001,-86.879890000000003,Entire home/apt,"101","3"
"23752202",Walk to Restaurants from a Charming Victorian Suite,"178130346",Sonya,District 19,36.177560000000000,-86.791309999999996,Entire home/apt,"143","3"
"23754741",Charming 3BR 2BA with Yard near downtown,"9805687",Brent,District 16,36.108110000000003,-86.733999999999995,Entire home/apt,"142","2"
"23765668",Southern State of Mind - Easy Access to Downtown!,"85360355",StayLocal,District 30,36.074089999999998,-86.717399999999998,Entire home/apt,"106","1"
"23768667","Music City Escape! Mins to Downtown, Retro Condo!","178293796",Studio I,District 17,36.126660000000001,-86.778520000000000,Entire home/apt,"85","1"
"23822414","Entire Guest Suite, Queen Bed, Private Entrance","21327585",Brian & Kristi,District 7,36.233139999999999,-86.717020000000005,Entire home/apt,"81","2"
"23824127",The Houston Flat - Monthly Furnished Rental!,"85360355",StayLocal,District 17,36.139080000000000,-86.770409999999998,Entire home/apt,"86","31"
"23825123",BRAND NEW HOME ? HUGE ROOFTOP ? LARGE 4BR,"101426897",Host Extraordinaires,District 5,36.194929999999999,-86.766369999999995,Entire home/apt,"413","2"
"23859974",Minutes to Downtown & Five Points + Roku & Bidet,"17502774",Alex,District 6,36.164700000000003,-86.746290000000002,Entire home/apt,"120","2"
"23870707","Private, New East Nashville Carriage House near Five Points","29387114",Claudia,District 6,36.180830000000000,-86.743690000000001,Entire home/apt,"119","2"
"23872834",Hey Yall Downtown Nashville WALK TO IT ALL!,"28196034",Hey Yall Nashville,District 19,36.163519999999998,-86.782489999999996,Entire home/apt,"308","2"
"23872880",Hey Yall Downtown Nashville WALK TO IT ALL!,"28196034",Hey Yall Nashville,District 19,36.163670000000003,-86.782749999999993,Entire home/apt,"142","2"
"23874740",Charming Victorian Home in East Nashville,"43093947",Rachel,District 5,36.192259999999997,-86.762439999999998,Entire home/apt,"295","2"
"23880926",The Alley Cat,"167822237",Mark,District 6,36.183090000000000,-86.746099999999998,Entire home/apt,"119","2"
"23955586",Freshly Renovated Artist Condo and Pool Minutes to Downtown,"133757060",Zac,District 17,36.127060000000000,-86.777799999999999,Entire home/apt,"106","1"
"24000632",The Nashville Pinky with Outdoor Movie & Woodfire Pizza Oven,"85689123",Pedro,District 6,36.169960000000003,-86.741640000000004,Entire home/apt,"286","1"
"24001784",Stay at a brand new apartment in Nashville,"300915",Amad,District 22,36.081200000000003,-86.947900000000004,Entire home/apt,"110","1"
"24009969",Cozy Modern Home - Minutes from all the action!,"180680956",Patrick & Tiffany,District 26,36.078969999999998,-86.738090000000000,Entire home/apt,"255","2"
"24021874",Simple walk to Broadway!!!!,"180795550",Adam,District 19,36.169100000000000,-86.782010000000000,Entire home/apt,"30","1"
"24043615",Best Location! Walk to Midtown Bars/Restaurants!,"60934272",Travers,District 19,36.148989999999998,-86.796000000000006,Entire home/apt,"140","1"
"24043681",Location! Trendy Music Row + Midtown Apt ?,"60934272",Travers,District 19,36.149239999999999,-86.795599999999993,Entire home/apt,"115","1"
"24057432",1 BR Condo Close to Everything,"11332567",Kevin,District 17,36.125120000000003,-86.777169999999998,Entire home/apt,"280","1"
"24060405",STUDIO ON MUSIC ROW!,"101426897",Host Extraordinaires,District 19,36.151690000000002,-86.790940000000006,Entire home/apt,"120","2"
"24080943","Spacious, Comfortable house near Five Points","14907259",Tom,District 5,36.180070000000001,-86.759169999999997,Entire home/apt,"225","2"
"24086570",Stay Awhile in East Nashville ??Dog Friendly,"24637373",Megan,District 5,36.184780000000003,-86.751930000000002,Entire home/apt,"137","30"
"24094071","Cozy East Nashville Home, 7 minutes to Downtown","22770966",Ryan,District 5,36.206960000000002,-86.755409999999998,Entire home/apt,"133","1"
"24148022",Stay Downtown Nashville! Traveler's Pad with Pool!,"178293796",Studio I,District 17,36.126660000000001,-86.778520000000000,Entire home/apt,"85","2"
"24159620",Brand New Downtown Riverside Condo w/ amazing view,"14573386",Amanda,District 19,36.175130000000003,-86.781289999999998,Entire home/apt,"119","1"
"24177810",Downtown Nashville Condo Near ALL the Honky Tonks,"164277636",Brooke,District 19,36.154000000000003,-86.770889999999994,Entire home/apt,"229","2"
"24242819",Nashville Downtown Riverfront Condo -Honky Tonks,"31293644",Traci,District 19,36.174799999999998,-86.781610000000001,Entire home/apt,"180","2"
"24245679",East Nashville 1920's Loft in quiet neighborhood,"102302778",Amber,District 7,36.214050000000000,-86.726140000000001,Entire home/apt,"105","2"
"24246244",The Little Green Bungalow,"4700813",Sarah,District 7,36.203299999999999,-86.731020000000001,Entire home/apt,"89","3"
"24246989",Broadway Oasis!!,"180795550",Adam,District 19,36.167679999999997,-86.782579999999996,Entire home/apt,"35","1"
"24249762",Watch the City Light up from an Enormous Rooftop Couch,"158629193",Guy And Itay,District 21,36.154139999999998,-86.817809999999994,Entire home/apt,"275","2"
"24250323",Luxurious Townhouse in Up-And-Coming New Neighborhood,"158629193",Guy And Itay,District 21,36.155230000000003,-86.817539999999994,Entire home/apt,"282","2"
"24280277",Beautiful 2 Story Luxury Home Minutes To Downtown,"183129583",Gavin,District 21,36.167119999999997,-86.818879999999993,Entire home/apt,"225","1"
"24281604",Great apartment in midtown!,"57392927",Jordan,District 21,36.151840000000000,-86.804760000000002,Entire home/apt,"175","4"
"24328999",Dine Under the Stars on a Townhouse Rooftop,"15586733",Neal,District 20,36.155560000000001,-86.848780000000005,Entire home/apt,"148","2"
"24356038",MEGA Nashville - 2 Units! 2 Rooftops! 6BR/5BA,"158629193",Guy And Itay,District 21,36.157910000000001,-86.815929999999994,Entire home/apt,"642","2"
"24370908",Meridian Street Corporate Rental,"153919195",Dyer Management,District 5,36.184620000000002,-86.767750000000007,Entire home/apt,"80","30"
"24396244",Right at home in Nashville,"184140863",John,District 13,36.134929999999997,-86.636610000000005,Entire home/apt,"350","3"
"24401952",New High-End Home with Rooftop Deck: Near Downtown,"106505883",TurnKey Vacation Rentals,District 17,36.145760000000003,-86.785330000000002,Entire home/apt,"243","2"
"24406332",The Top Floor- an East Nashville charmer!,"16621065",Cathy,District 5,36.189940000000000,-86.764420000000001,Entire home/apt,"99","1"
"24419377",2 miles 2 Broadway/Perfect 4 Couples/2 Prvt baths,"129663177",Tom,District 5,36.190710000000003,-86.757919999999999,Entire home/apt,"122","1"
"24444392",Newly Renovated Brick Ranch w/ Central Location!!!,"57202971",Brent,District 8,36.233010000000000,-86.745990000000006,Entire home/apt,"328","30"
"24464614",Music Themed Getaway Minutes from Downtown Nashville,"184785078",Tyler And Jennifer,District 24,36.123249999999999,-86.818910000000002,Entire home/apt,"100","3"
"24491267",The Holly House,"22491739",Natalie,District 6,36.176490000000001,-86.744659999999996,Entire home/apt,"542","2"
"24494613",Play Pool at a Sleek Home with Roomy Front Porch,"107373505",12th,District 18,36.127260000000000,-86.791280000000000,Entire home/apt,"160","3"
"24494851",The World House,"1601928",Bradley,District 21,36.165460000000003,-86.834580000000003,Entire home/apt,"165","2"
"24497645",Your home away from home in local East Nashville,"8670025",Stephanie,District 7,36.201709999999999,-86.726219999999998,Entire home/apt,"292","1"
"24514365",Gulch Studio ? Central Location ? Near Downtown!,"171176713",Mercury,District 19,36.151870000000002,-86.785079999999994,Entire home/apt,"138","2"
"24520772",????Warm&Cozy Stay ????,"175250392",Renee,District 19,36.159910000000004,-86.800709999999995,Entire home/apt,"60","2"
"24544069",Inglewood Inn-Metro Codes STRP Permit #:2018066110,"134534891",John,District 8,36.229120000000002,-86.729609999999994,Entire home/apt,"143","2"
"24578571",Upscale Craftsman Home in East Nashville,"16791205",Kaitlin,District 6,36.192390000000003,-86.741650000000007,Entire home/apt,"201","2"
"24578894",NASHVILLE ? Huge 2 BR Lockoff ?Opry? Music++,"31870579",Kathy,District 15,36.221029999999999,-86.704599999999999,Entire home/apt,"313","2"
"24579448",Newly Updated Downtown Nashville Riverfront Condo,"176951851",Vicki,District 19,36.173630000000003,-86.781049999999993,Entire home/apt,"191","2"
"24580553",New Luxury Townhome-Great East Nashville Location,"143329904",Christopher,District 5,36.183169999999997,-86.750470000000007,Entire home/apt,"293","3"
"24595844",Nashville vacation home with rooftop!,"18335963",Nisha,District 17,36.135849999999998,-86.786799999999999,Entire home/apt,"349","2"
"24623130",Stone Cottage E Nashville 3 miles from downtown,"8694266",Nancy,District 5,36.197080000000000,-86.744879999999995,Entire home/apt,"83","2"
"24630758",Pvt Suite/No Shared Areas/12 min to dwntwn/,"186137146",Ronda,District 7,36.210360000000001,-86.718500000000006,Entire home/apt,"198","2"
"24645873",zF3 & F4) 2 NEW HOMES 8 BR,"132613025",Tyler,District 2,36.230780000000003,-86.770640000000000,Entire home/apt,"955","2"
"24648152","Walk to Five Points + 10 Minutes from Downtown! WiFi, AC, Parking, TV, Linens","126174",TrueAvenue,District 6,36.175829999999998,-86.747230000000002,Entire home/apt,"145","1"
"24653220",Cozy Cottage in Prime Location,"128714159",Laura,District 24,36.149120000000003,-86.850870000000000,Entire home/apt,"243","2"
"24667605",Stand Alone Cottage Home!! Welcome to Nashville,"186429871",Zachary,District 6,36.167490000000001,-86.746690000000001,Entire home/apt,"159","1"
"24676429","HGTV Nashville Getaway, Broadway is Back!","106421559",Jordan,District 16,36.101849999999999,-86.722440000000006,Entire home/apt,"242","2"
"24688509",Historic 1-Bedroom Condo on Nashville's Music Row,"186594600",Kenneth,District 19,36.151679999999999,-86.791560000000004,Entire home/apt,"136","3"
"24694751",EntireHouse/PlantLovers Paradise/12min to downtown,"18228464",Emily,District 8,36.259880000000003,-86.730609999999999,Entire home/apt,"492","2"
"24697740",Music City White House - Lux Southern Charm,"93347817",Amanda,District 17,36.134160000000001,-86.779570000000007,Entire home/apt,"300","1"
"24714412","Cozy, Country Apartment","132863118",Tad,District 29,36.113360000000000,-86.636269999999996,Entire home/apt,"45","30"
"24715542",Nashville Home - Luxury Comfort with Fun for Kids,"186810029",Kim,District 7,36.210419999999999,-86.728110000000001,Entire home/apt,"495","3"
"24734366","3 bdrm, 3 bath, East Nashville Retreat!","186984255",David,District 7,36.197209999999998,-86.738600000000005,Entire home/apt,"250","2"
"24737740","2BR Central Local Near Opryland, Airport, Downtown","31050052",Anneliese,District 15,36.157809999999998,-86.676460000000006,Entire home/apt,"101","1"
"24738411","Gorgeous Home, Rooftop Deck! 3 Bdrs 3.5 Baths","319913",Reservations,District 5,36.198050000000002,-86.742260000000002,Entire home/apt,"253","2"
"24753664",Perfect Ten-nessee Studio in Twelve South,"22066344",Katie,District 17,36.120980000000003,-86.784689999999998,Entire home/apt,"130","2"
"24769386",5K Sq Ft Amenity Filled Modern Home 5 miles To DT!,"187273998",Danielle,District 2,36.210909999999998,-86.806340000000006,Entire home/apt,"569","1"
"24774210",The Wade - 4 King rooms steps from Belmont-Stay 3 Nights Get 4th Free Nov-Feb!,"6675690",Isabeau And Shaun,District 17,36.137490000000000,-86.789389999999997,Entire home/apt,"264","2"
"24780330",StayEastNashville!Walkable area.2.5 miles downtown,"45289333",Scott And Stefi,District 5,36.183650000000000,-86.749319999999997,Entire home/apt,"230","3"
"24781691",NASHVILLE?STUNNING 2 BR LOCKOFF NEAR OPRY?MUSIC,"31870579",Kathy,District 15,36.220689999999998,-86.704239999999999,Entire home/apt,"313","2"
"24798795",The Elberta Cottage?Renovated Retreat near Downtown,"104549623",Ashley,District 16,36.118000000000002,-86.741739999999993,Entire home/apt,"143","1"
"24826044","?Dream House? Luxury Townhome w Rooftop Deck, Close to DT","21259606",Mat,District 19,36.171700000000001,-86.797610000000006,Entire home/apt,"239","2"
"24932227",Famous Music Row in the Music City 2 Blocks Away,"159348235",Regina,District 19,36.146859999999997,-86.791039999999995,Entire home/apt,"125","30"
"24940929",Mimosa Place,"49588445",Tony,District 16,36.099200000000003,-86.726960000000005,Entire home/apt,"150","30"
"24945661","The Argyle-Walk to 12 South & Belmont, Free Early Checkin/Checkout Nov-Feb","6675690",Isabeau And Shaun,District 17,36.136690000000002,-86.791529999999995,Entire home/apt,"246","2"
"24964599",5 Minutes to Downtown,"188709318",Graisy,District 6,36.163339999999998,-86.750450000000001,Entire home/apt,"181","1"
"24966416",The Tennessee Iris - Monthly Furnished Rental!,"85360355",StayLocal,District 6,36.186799999999998,-86.744159999999994,Entire home/apt,"86","31"
"24977521",Emmylou's Rhinestone Cowboy! Walk to Broadway! Park Free! 2nd Ave!,"30995912",Jessica Joy,District 19,36.154949999999999,-86.770430000000005,Entire home/apt,"165","3"
"24988585",The Dolly Apt on Music Row w/ Selfie Wall!,"60934272",Travers,District 19,36.147230000000000,-86.795320000000004,Entire home/apt,"152","1"
"25007949","Spacious 4BR/3.5BA, 5 mins to Downtown/Gulch/Vandy","111636952",Don,District 17,36.142899999999997,-86.787800000000004,Entire home/apt,"600","3"
"25008716",Steps away from Downtown,"138740269",Tim,District 19,36.172640000000001,-86.781490000000005,Entire home/apt,"253","3"
