STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,id,name_2,host_id,host_name,neighbourh,neighbou_1,latitude,longitude,room_type,price,minimum_ni,number_of_,last_revie,reviews_pe,calculated,availabili,number_o_1,license
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","19252137",Relaxed Townhouse with a Rooftop. Only Minutes from Downtown,"115173292",Itay,,District 17,36.145029999999998,-86.764880000000005,Entire home/apt,"233","2","138",2021/10/15,2.570000000000000,"16","237","17",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","19330858",Unwind at an All-White Hideaway Minutes from Broadway,"70837879",Guy,,District 17,36.144770000000001,-86.763199999999998,Entire home/apt,"219","1","151",2021/12/13,2.780000000000000,"1","257","31",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","19923263",Downtown Nashville Home | Minutes to Broadway,"50224925",Paul & Rachel,,District 17,36.143410000000003,-86.761240000000001,Entire home/apt,"140","31","252",2021/11/27,4.740000000000000,"1","194","63",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","20017304","Chestnut Hill Hidden Gem, Next to DT, 1-2 Rooms","5394620",Terry,,District 17,36.147509999999997,-86.761700000000005,Private room,"76","1","183",2021/12/14,3.430000000000000,"2","83","50",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","20136020",**Beautiful 4-story Townhome Near Broadway!!**,"23066083",Mike & Meg,,District 17,36.143479999999997,-86.762580000000000,Entire home/apt,"256","2","100",2021/11/17,2.000000000000000,"3","139","25",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","20136164","Stunning 4-Story Home, Rooftop Patio Near Broadway","23066083",Mike & Meg,,District 17,36.142800000000001,-86.762659999999997,Entire home/apt,"256","2","100",2021/11/14,2.010000000000000,"3","113","24",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","20176601","Chestnut Hill Hidden Gem, Entire House Next to DT","5394620",Terry,,District 17,36.147509999999997,-86.761700000000005,Entire home/apt,"175","1","19",2021/04/12,0.360000000000000,"2","44","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","20230152",Spacious townhouse 1.5 mi from downtown,"22918182",Stephani,,District 17,36.143970000000003,-86.759180000000001,Entire home/apt,"250","2","16",2020/03/16,0.340000000000000,"1","0","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","21703187",Posh Pad w/ Rooftop - Near Downtown,"106505883",TurnKey Vacation Rentals,,District 17,36.144120000000001,-86.762159999999994,Entire home/apt,"131","2","24",2021/08/07,0.540000000000000,"127","357","8",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","21771280",Brand New 3-Story Townhouse with Rooftop close to Downtown,"158629193",Guy And Itay,,District 17,36.144539999999999,-86.764610000000005,Entire home/apt,"295","2","92",2021/11/22,1.900000000000000,"14","301","12",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22293797",Cozy 2Bd/2.5Ba Condo 1mile to Broadway!,"31549142",Brandon,,District 17,36.143790000000003,-86.762950000000004,Entire home/apt,"213","2","194",2021/11/24,4.010000000000000,"18","153","39",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22550820","Modern 10BR/9.5BA  2min to DT, 2 Rooftops, Garage!","158629193",Guy And Itay,,District 17,36.143410000000003,-86.762670000000000,Entire home/apt,"1857","2","0",,,"14","195","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22569739",Head to the Bridgestone Arena from a New Townhouse,"158629193",Guy And Itay,,District 17,36.142609999999998,-86.762360000000001,Entire home/apt,"605","2","7",2021/06/14,0.150000000000000,"14","214","2",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22654775",Bachelorette Nash! Broadway/DT/Gulch/12S mins away,"158629193",Guy And Itay,,District 17,36.144379999999998,-86.763509999999997,Entire home/apt,"598","2","14",2021/05/02,0.310000000000000,"14","235","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22655043",Bachelorette Nashville 2 Rooftops! min to Downtown,"158629193",Guy And Itay,,District 17,36.145020000000002,-86.764179999999996,Entire home/apt,"551","2","62",2021/11/15,1.370000000000000,"14","244","24",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22925475","Modern 8BR/7.5BA  5min to DT, 2 Rooftops & Garage!","158629193",Guy And Itay,,District 17,36.143300000000004,-86.763930000000002,Entire home/apt,"1056","2","6",2021/09/12,0.160000000000000,"14","214","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","22960233",NashNash - 2 Units. 4BR. 5BA. Rooftop/Balconies!,"158629193",Guy And Itay,,District 17,36.143270000000001,-86.763509999999997,Entire home/apt,"639","2","9",2021/08/15,0.210000000000000,"14","221","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","23091861",ComboNash! - 2 Units. 4BR. 4.5BA. 4 Balconies!,"158629193",Guy And Itay,,District 17,36.144970000000001,-86.761880000000005,Entire home/apt,"628","2","6",2021/10/20,1.180000000000000,"14","224","6",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","29009493",Luxury Suite 1 Mile To Broadway w/Private Parking,"70706732",Ronnie Lee,,District 17,36.143340000000002,-86.763440000000003,Entire home/apt,"99","1","100",2021/09/01,2.570000000000000,"1","5","49",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","30761811",The Nashville Love Shack is Closed,"86193609",Jody,,District 17,36.139139999999998,-86.757990000000007,Entire home/apt,"139","1","44",2020/03/08,1.220000000000000,"1","190","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","30854396","LaLaLand!! Share entire house w/songwrter, Dwntown","230685521",Lala,,District 17,36.144460000000002,-86.763409999999993,Private room,"175","2","56",2021/11/28,1.620000000000000,"1","345","34",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","32064052",ULTRA MODERN PAD ✦ MINS TO D'TOWN ✦ COMFY BEDS,"101426897",Host Extraordinaires,,District 17,36.144880000000001,-86.763949999999994,Entire home/apt,"253","2","64",2021/12/05,1.920000000000000,"123","192","27",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","35649555",Chestnut Hill Cottage,"211093183",Jonathan,,District 17,36.142280000000000,-86.761460000000000,Private room,"89","1","412",2021/12/14,13.930000000000000,"1","119","182",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","39548481","**Luxe Compound**, Minutes from Broadway!!","23066083",Mike & Meg,,District 17,36.144359999999999,-86.762129999999999,Entire home/apt,"842","2","11",2021/11/26,0.950000000000000,"3","101","11",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","40378748","Luxury House Near Downtown, Vanderbilt and Airport","12122399",Joseph,,District 17,36.149430000000002,-86.764930000000007,Entire home/apt,"307","30","0",,,"1","300","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","40537904",Sonder | The Retreat | Three-Bedroom Apartment w/ Rooftop,"224851351",Sonder (Nashville),,District 17,36.144930000000002,-86.763130000000004,Entire home/apt,"311","2","29",2021/11/15,1.210000000000000,"44","365","13",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","40538181",Sonder | The Retreat | Three-Bedroom Apartment,"224851351",Sonder (Nashville),,District 17,36.145420000000001,-86.764259999999993,Entire home/apt,"298","2","79",2021/11/30,3.260000000000000,"44","351","37",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","43402437",Luxury Downtown Nash/Roofdeck/11 Beds,"193005488",Charles,,District 17,36.147570000000002,-86.766540000000006,Entire home/apt,"499","2","51",2021/12/12,2.960000000000000,"1","280","38",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","43981145",Modern Urban Oasis Less Than 2 miles from Downtown,"22224024",Keith,,District 17,36.144880000000001,-86.762450000000001,Entire home/apt,"164","1","37",2021/12/12,2.270000000000000,"3","159","28",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","44208338",Micro Studio -  BentoLiving Chestnut Hill,"354381278",BentoLiving Chestnut Hill,,District 17,36.142099999999999,-86.764039999999994,Private room,"129","1","179",2021/12/01,10.470000000000001,"6","363","75",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","44249314",Studio - BentoLiving Chestnut Hill,"354381278",BentoLiving Chestnut Hill,,District 17,36.142789999999998,-86.762879999999996,Private room,"138","1","128",2021/11/21,8.140000000000002,"6","364","104",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","44280474",Premium Studio - BentoLiving Chestnut Hill,"354381278",BentoLiving Chestnut Hill,,District 17,36.141599999999997,-86.763249999999999,Private room,"147","1","56",2021/12/01,3.310000000000000,"6","365","52",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","44372659",1 Bedroom Suite - BentoLiving Chestnut Hill,"354381278",BentoLiving Chestnut Hill,,District 17,36.141889999999997,-86.763409999999993,Private room,"219","1","6",2021/07/12,0.570000000000000,"6","362","6",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","45091469",Fully FURNISHED Townhouse - minutes from Downtown,"12153920",Shac,,District 17,36.144489999999998,-86.763379999999998,Entire home/apt,"89","14","3",2021/05/02,0.220000000000000,"11","42","2",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","45452822",NEW LXURY HOME ON 2ND AVE DOWNTOWN,"367489105",McKenzie,,District 17,36.147799999999997,-86.765870000000007,Entire home/apt,"317","3","12",2021/11/23,0.890000000000000,"19","135","11",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","45635244",The ***Bespoke***  Retreat,"369692637",Grady,,District 17,36.144700000000000,-86.763739999999999,Entire home/apt,"140","2","35",2021/12/05,3.000000000000000,"1","162","35",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","45656302",5 Bedroom Suite - BentoLiving Chestnut Hill,"354381278",BentoLiving Chestnut Hill,,District 17,36.143279999999997,-86.764560000000003,Private room,"888","1","52",2021/11/14,3.720000000000000,"6","358","50",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","45922478",Large Remodeled Home Close to Downtown!,"410279496",Stephen,,District 17,36.145249999999997,-86.766700000000000,Entire home/apt,"299","2","47",2021/12/13,3.370000000000000,"1","341","43",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","46894740",Luxury Townhouse with rooftop view of downtown!,"378684953",Tony,,District 17,36.143745000000003,-86.762962000000002,Entire home/apt,"325","2","27",2021/12/16,3.200000000000000,"1","0","27",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","47216725",Pritchard House - Central Location and Veranda,"85360355",StayLocal,,District 17,36.149090000000001,-86.766109999999998,Entire home/apt,"142","1","39",2021/11/27,3.570000000000000,"81","229","39",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","47731619",Stylish Getaway Min from Broadway & All Hotspots,"158629193",Guy And Itay,,District 17,36.143090000000001,-86.762569999999997,Entire home/apt,"229","2","42",2021/12/08,4.620000000000000,"14","231","42",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","47868157",The Champagne Bachelorette Weekend in Nashville,"158629193",Guy And Itay,,District 17,36.142809999999997,-86.762270000000001,Entire home/apt,"599","2","1",2021/05/03,0.130000000000000,"14","200","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","47868162",The Champagne Side-by-Side Bachelorette Nashville🥂,"158629193",Guy And Itay,,District 17,36.144089999999998,-86.761930000000007,Entire home/apt,"656","2","1",2021/06/28,0.170000000000000,"14","200","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","47903655",2 Downtown Luxury Homes | Rooftop Patios & 6 Beds,"367489105",McKenzie,,District 17,36.147910000000003,-86.766009999999994,Entire home/apt,"685","3","8",2021/09/26,0.910000000000000,"19","121","8",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","48052295",2 Bedroom Suite - BentoLiving Chestnut Hill,"354381278",BentoLiving Chestnut Hill,,District 17,36.142110000000002,-86.764349999999993,Private room,"290","1","44",2021/10/30,4.400000000000001,"6","359","44",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","48420019","Experience the ""Chestnut Hill"" Escape","22224024",Keith,,District 17,36.144329999999997,-86.762209999999996,Entire home/apt,"179","1","23",2021/12/12,3.300000000000000,"3","171","23",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","48805987","Downtown, Three-Story Home w/Free WiFi, Central A/C, Private Washer/Dryer, Deck","58616802",Vacasa Tennessee,,District 17,36.147140000000000,-86.761629999999997,Entire home/apt,"423","2","20",2021/11/19,2.260000000000000,"21","364","20",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","49362794","*NEW* 3BR/2BTH, 5 mins to DT + 10 mins to airport","398163041",Mon-Cheri,,District 19,36.151550000000000,-86.759619999999998,Entire home/apt,"150","3","9",2021/12/13,2.620000000000000,"1","156","9",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","50290995",Spacious and convenient,"381851087",George,,District 17,36.142539999999997,-86.760620000000003,Entire home/apt,"211","2","19",2021/12/01,3.170000000000000,"1","90","19",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","51668781",Wedgewood Houston Historic Home with Tons of Charm,"418600434",Rob,,District 17,36.145409999999998,-86.766999999999996,Entire home/apt,"189","30","1",2021/11/01,0.640000000000000,"1","312","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","52517183",Beautiful New Home Downtown/Broadway Nashville,"219550373",Rolston & Adrianna,,District 19,36.153509999999997,-86.758610000000004,Private room,"153","1","7",2021/12/12,3.390000000000000,"1","0","7",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","52616579",Charming 2-bedroom in heart of Wedgewood Houston,"425929957",Daniel,,District 17,36.142319999999998,-86.762339999999995,Entire home/apt,"107","28","1",2021/11/11,0.810000000000000,"1","247","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","52890946",Rooftop on 2nd - Quiet Nights & Busy Days,"46392249",Kate,,District 17,36.147799999999997,-86.765559999999994,Entire home/apt,"157","29","6",2021/12/14,3.460000000000000,"1","68","6",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53105604",Walk to Downtown Nashville!  Unique New Renovation,"45515002",Mike,,District 17,36.145719999999997,-86.765569999999997,Entire home/apt,"411","2","2",2021/11/21,1.760000000000000,"1","176","2",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53648354",Hart Suite 1 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141649999999998,-86.760850000000005,Entire home/apt,"201","2","1",2021/12/11,1.000000000000000,"46","358","1",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53660233",Hart Suite 10 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.143300000000004,-86.762550000000005,Entire home/apt,"161","1","0",,,"46","356","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53660466",Hart Suite 11 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.142370000000000,-86.762460000000004,Entire home/apt,"161","1","0",,,"46","359","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53660785",Hart Suite 12 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141280000000002,-86.761910000000000,Entire home/apt,"201","1","0",,,"46","355","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53660918",Hart Suite 13 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.143110000000000,-86.762400000000000,Entire home/apt,"201","1","0",,,"46","354","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53660979",Hart Suite 14 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141779999999997,-86.761020000000002,Entire home/apt,"161","1","0",,,"46","353","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661091",Hart Suite 16 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.143110000000000,-86.761179999999996,Entire home/apt,"201","1","0",,,"46","358","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661131",Hart Suite 2 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141109999999998,-86.760720000000006,Entire home/apt,"161","1","0",,,"46","361","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661153",Hart Suite 3 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141579999999998,-86.761259999999993,Entire home/apt,"161","1","0",,,"46","361","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661186",Hart Suite 4 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.140850000000000,-86.762659999999997,Entire home/apt,"161","1","0",,,"46","361","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661291",Hart Suite 5 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141590000000001,-86.761460000000000,Entire home/apt,"161","1","0",,,"46","352","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661316",Hart Suite 6 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.143050000000002,-86.762280000000004,Entire home/apt,"161","1","0",,,"46","358","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661345",Hart Suite 7 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.141309999999997,-86.762540000000001,Entire home/apt,"161","1","0",,,"46","358","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661370",Hart Suite 8 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.142829999999996,-86.760810000000006,Entire home/apt,"201","1","0",,,"46","349","0",
"47","037","016000","47037016000","160",Census Tract 160,G5020,S,"1703067","0","+36.1472198","-086.7618942","53661410",Hart Suite 9 by AvantStay | Gorgeous Town House w/ Modern Amenities in Nashville!,"338667310",AvantStay Nashville,,District 17,36.142400000000002,-86.762630000000001,Entire home/apt,"161","1","0",,,"46","361","0",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","2811765",Historic Bungalow - 3 BR & 2.5 Bath,"5461408",Nancy,,District 17,36.134340000000002,-86.777349999999998,Entire home/apt,"100","30","5",2018/01/01,0.060000000000000,"1","0","0",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","3158038",Welcome to 12 South comfort!,"5611748",Melissa,,District 17,36.134799999999998,-86.785139999999998,Entire home/apt,"495","2","26",2021/10/24,0.290000000000000,"1","49","9",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","6703990",12 South Perfect for Big Groups Downtown Broadway,"2275056",Debbie,,District 17,36.132019999999997,-86.782179999999997,Entire home/apt,"622","1","128",2021/11/14,1.710000000000000,"6","329","20",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","7399827",Sunny Delight- king beds & deck,"21895643",Deidre,,District 17,36.138060000000003,-86.786839999999998,Entire home/apt,"142","2","340",2021/11/16,4.720000000000000,"5","159","48",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","10106032",JT's House,"51862285",Jason,,District 17,36.132820000000002,-86.783230000000003,Entire home/apt,"288","2","39",2019/11/30,0.540000000000000,"1","0","0",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","11677778",Illume/Stylish Gulch Condo/Pool and Gulch Views,"62021647",Susan,,District 19,36.147640000000003,-86.781469999999999,Entire home/apt,"201","1","27",2021/11/29,1.510000000000000,"2","354","22",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","12853699",The Wade House 🌟  Huge Rooftop Lounge,"1542713",Brandon,,District 17,36.137030000000003,-86.787679999999995,Entire home/apt,"197","3","189",2021/12/06,2.790000000000000,"10","318","57",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","13164780","Bohemian Rhapsody- king beds, deck, clean & comfy","21895643",Deidre,,District 17,36.138230000000000,-86.784660000000002,Entire home/apt,"156","2","348",2021/12/01,5.220000000000000,"5","154","57",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","13272119",The Cape Jasmine. Big little house in the City.,"57296357",Jana,,District 17,36.135309999999997,-86.784229999999994,Entire home/apt,"168","1","398",2021/12/13,5.890000000000000,"1","134","59",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","13595249",4 bdrm+3offices /Gulch/Skyline/Grill/Rooftop,"15718274",Jay,,District 17,36.145499999999998,-86.785190000000000,Entire home/apt,"651","30","22",2020/03/15,0.330000000000000,"1","229","0",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","13801187",Boutique Home with City View Balcony,"31032307",Leanne,,District 17,36.146830000000001,-86.781239999999997,Entire home/apt,"571","2","103",2021/10/24,1.600000000000000,"1","306","6",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","13980372",4 Bedrooms 5 Bath Home 2.6 miles to Downtown,"104232191",Eric,,District 17,36.137140000000002,-86.777739999999994,Entire home/apt,"497","2","24",2021/10/24,0.480000000000000,"7","84","2",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","15165346",The Gulch S. House w/Rooftop- Special Summer Rates,"71301768",John,,District 17,36.146940000000001,-86.782259999999994,Entire home/apt,"729","2","153",2021/11/26,2.420000000000000,"3","330","19",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","15411385",Honeycomb Hideout in Historic Edgehill Village,"1238382",Damani,,District 17,36.138800000000003,-86.786040000000000,Entire home/apt,"126","2","155",2021/11/28,2.520000000000000,"1","143","30",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","15746441",Brand New 3 Story Home Near Gulch w Skyline Views,"101769523",Jenny & Henry,,District 17,36.134410000000003,-86.788250000000005,Entire home/apt,"532","3","116",2021/08/02,1.930000000000000,"3","0","12",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","16063069",12 South/Belmont/Edgehill - The Downtown Bungalow!,"49174670",Jimmy,,District 17,36.135739999999998,-86.787189999999995,Entire home/apt,"59","1","130",2020/08/23,2.110000000000000,"1","0","0",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","16082910",Hawkins II- Dream Rooftop Views in The Gulch-Stay 3 Nites get 4th Free Nov-Feb!,"6675690",Isabeau And Shaun,,District 19,36.148159999999997,-86.785439999999994,Entire home/apt,"296","2","88",2021/12/05,1.520000000000000,"66","323","37",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","16621788",Gulch House w/ Huge Rooftop Deck,"106505883",TurnKey Vacation Rentals,,District 17,36.145040000000002,-86.785769999999999,Entire home/apt,"172","2","29",2021/11/21,0.500000000000000,"127","300","5",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","17072555",Hip house in 12south.,"4461108",Jamie,,District 17,36.132660000000001,-86.781869999999998,Entire home/apt,"375","30","15",2018/10/21,0.280000000000000,"1","179","0",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","17143440",Beautiful Musician's Guesthouse near Vanderbilt University,"103498825",Will,,District 17,36.136110000000002,-86.782160000000005,Entire home/apt,"101","2","353",2021/12/10,6.720000000000000,"1","238","83",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","17170311",New Home in The Gulch!  Rooftop Views Tons of Beds,"115505661",Chris,,District 17,36.145650000000003,-86.784639999999996,Entire home/apt,"250","2","235",2021/12/12,4.060000000000000,"82","294","56",
"47","037","016200","47037016200","162",Census Tract 162,G5020,S,"1834980","8826","+36.1384775","-086.7809810","17619893",Best Man Cave Ever,"114155683",Jimmy,,District 17,36.136930000000000,-86.781319999999994,Entire home/apt,"193","2","126",2021/12/08,2.220000000000000,"1","162","30",
