"GEO_ID","NAME","H1_001N","H1_002N","H1_003N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant"
"1000000US470370151003006","Block 3006, Block Group 3, Census Tract 151, Davidson County, Tennessee","41","41","0"
"1000000US470370151003007","Block 3007, Block Group 3, Census Tract 151, Davidson County, Tennessee","71","71","0"
"1000000US470370151003008","Block 3008, Block Group 3, Census Tract 151, Davidson County, Tennessee","20","11","9"
"1000000US470370151003009","Block 3009, Block Group 3, Census Tract 151, Davidson County, Tennessee","14","14","0"
"1000000US470370151003010","Block 3010, Block Group 3, Census Tract 151, Davidson County, Tennessee","23","21","2"
"1000000US470370151003011","Block 3011, Block Group 3, Census Tract 151, Davidson County, Tennessee","47","47","0"
"1000000US470370151003012","Block 3012, Block Group 3, Census Tract 151, Davidson County, Tennessee","29","29","0"
"1000000US470370151003013","Block 3013, Block Group 3, Census Tract 151, Davidson County, Tennessee","192","183","9"
"1000000US470370151003014","Block 3014, Block Group 3, Census Tract 151, Davidson County, Tennessee","26","23","3"
"1000000US470370152001000","Block 1000, Block Group 1, Census Tract 152, Davidson County, Tennessee","163","152","11"
"1000000US470370152001001","Block 1001, Block Group 1, Census Tract 152, Davidson County, Tennessee","15","12","3"
"1000000US470370152001002","Block 1002, Block Group 1, Census Tract 152, Davidson County, Tennessee","38","38","0"
"1000000US470370152001003","Block 1003, Block Group 1, Census Tract 152, Davidson County, Tennessee","0","0","0"
"1000000US470370152001004","Block 1004, Block Group 1, Census Tract 152, Davidson County, Tennessee","0","0","0"
"1000000US470370152001005","Block 1005, Block Group 1, Census Tract 152, Davidson County, Tennessee","100","89","11"
"1000000US470370152001006","Block 1006, Block Group 1, Census Tract 152, Davidson County, Tennessee","180","159","21"
"1000000US470370152001007","Block 1007, Block Group 1, Census Tract 152, Davidson County, Tennessee","19","19","0"
"1000000US470370152001008","Block 1008, Block Group 1, Census Tract 152, Davidson County, Tennessee","41","41","0"
"1000000US470370152001009","Block 1009, Block Group 1, Census Tract 152, Davidson County, Tennessee","18","18","0"
"1000000US470370152001010","Block 1010, Block Group 1, Census Tract 152, Davidson County, Tennessee","25","25","0"
"1000000US470370152001011","Block 1011, Block Group 1, Census Tract 152, Davidson County, Tennessee","28","25","3"
"1000000US470370152001012","Block 1012, Block Group 1, Census Tract 152, Davidson County, Tennessee","19","19","0"
"1000000US470370152001013","Block 1013, Block Group 1, Census Tract 152, Davidson County, Tennessee","21","21","0"
"1000000US470370152001014","Block 1014, Block Group 1, Census Tract 152, Davidson County, Tennessee","9","6","3"
"1000000US470370152001015","Block 1015, Block Group 1, Census Tract 152, Davidson County, Tennessee","38","38","0"
"1000000US470370152001016","Block 1016, Block Group 1, Census Tract 152, Davidson County, Tennessee","80","78","2"
"1000000US470370152001017","Block 1017, Block Group 1, Census Tract 152, Davidson County, Tennessee","51","51","0"
"1000000US470370152001018","Block 1018, Block Group 1, Census Tract 152, Davidson County, Tennessee","38","38","0"
"1000000US470370152001019","Block 1019, Block Group 1, Census Tract 152, Davidson County, Tennessee","23","23","0"
"1000000US470370152001020","Block 1020, Block Group 1, Census Tract 152, Davidson County, Tennessee","23","23","0"
"1000000US470370152002000","Block 2000, Block Group 2, Census Tract 152, Davidson County, Tennessee","22","12","10"
"1000000US470370152002001","Block 2001, Block Group 2, Census Tract 152, Davidson County, Tennessee","33","33","0"
"1000000US470370152002002","Block 2002, Block Group 2, Census Tract 152, Davidson County, Tennessee","30","30","0"
"1000000US470370152002003","Block 2003, Block Group 2, Census Tract 152, Davidson County, Tennessee","10","10","0"
"1000000US470370152002004","Block 2004, Block Group 2, Census Tract 152, Davidson County, Tennessee","19","19","0"
"1000000US470370152002005","Block 2005, Block Group 2, Census Tract 152, Davidson County, Tennessee","30","30","0"
"1000000US470370152002006","Block 2006, Block Group 2, Census Tract 152, Davidson County, Tennessee","11","7","4"
"1000000US470370152002007","Block 2007, Block Group 2, Census Tract 152, Davidson County, Tennessee","70","66","4"
"1000000US470370152002008","Block 2008, Block Group 2, Census Tract 152, Davidson County, Tennessee","35","31","4"
"1000000US470370152002009","Block 2009, Block Group 2, Census Tract 152, Davidson County, Tennessee","19","19","0"
"1000000US470370152002010","Block 2010, Block Group 2, Census Tract 152, Davidson County, Tennessee","32","32","0"
"1000000US470370152002011","Block 2011, Block Group 2, Census Tract 152, Davidson County, Tennessee","24","24","0"
"1000000US470370152002012","Block 2012, Block Group 2, Census Tract 152, Davidson County, Tennessee","0","0","0"
"1000000US470370152002013","Block 2013, Block Group 2, Census Tract 152, Davidson County, Tennessee","3","3","0"
"1000000US470370153001000","Block 1000, Block Group 1, Census Tract 153, Davidson County, Tennessee","26","26","0"
"1000000US470370153001001","Block 1001, Block Group 1, Census Tract 153, Davidson County, Tennessee","24","24","0"
"1000000US470370153001002","Block 1002, Block Group 1, Census Tract 153, Davidson County, Tennessee","69","68","1"
"1000000US470370153001003","Block 1003, Block Group 1, Census Tract 153, Davidson County, Tennessee","121","115","6"
"1000000US470370153001004","Block 1004, Block Group 1, Census Tract 153, Davidson County, Tennessee","114","102","12"
"1000000US470370153001005","Block 1005, Block Group 1, Census Tract 153, Davidson County, Tennessee","18","18","0"
"1000000US470370153001006","Block 1006, Block Group 1, Census Tract 153, Davidson County, Tennessee","32","23","9"
"1000000US470370153001007","Block 1007, Block Group 1, Census Tract 153, Davidson County, Tennessee","37","37","0"
"1000000US470370153001008","Block 1008, Block Group 1, Census Tract 153, Davidson County, Tennessee","43","43","0"
"1000000US470370153001009","Block 1009, Block Group 1, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153001010","Block 1010, Block Group 1, Census Tract 153, Davidson County, Tennessee","33","23","10"
"1000000US470370153001011","Block 1011, Block Group 1, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153001012","Block 1012, Block Group 1, Census Tract 153, Davidson County, Tennessee","6","6","0"
"1000000US470370153001013","Block 1013, Block Group 1, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153001014","Block 1014, Block Group 1, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153001015","Block 1015, Block Group 1, Census Tract 153, Davidson County, Tennessee","43","40","3"
"1000000US470370153001016","Block 1016, Block Group 1, Census Tract 153, Davidson County, Tennessee","9","7","2"
"1000000US470370153001017","Block 1017, Block Group 1, Census Tract 153, Davidson County, Tennessee","10","3","7"
"1000000US470370153001018","Block 1018, Block Group 1, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153001019","Block 1019, Block Group 1, Census Tract 153, Davidson County, Tennessee","22","22","0"
"1000000US470370153001020","Block 1020, Block Group 1, Census Tract 153, Davidson County, Tennessee","28","27","1"
"1000000US470370153002000","Block 2000, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002001","Block 2001, Block Group 2, Census Tract 153, Davidson County, Tennessee","196","187","9"
"1000000US470370153002002","Block 2002, Block Group 2, Census Tract 153, Davidson County, Tennessee","75","75","0"
"1000000US470370153002003","Block 2003, Block Group 2, Census Tract 153, Davidson County, Tennessee","41","41","0"
"1000000US470370153002004","Block 2004, Block Group 2, Census Tract 153, Davidson County, Tennessee","32","30","2"
"1000000US470370153002005","Block 2005, Block Group 2, Census Tract 153, Davidson County, Tennessee","43","42","1"
"1000000US470370153002006","Block 2006, Block Group 2, Census Tract 153, Davidson County, Tennessee","47","45","2"
"1000000US470370153002007","Block 2007, Block Group 2, Census Tract 153, Davidson County, Tennessee","87","82","5"
"1000000US470370153002008","Block 2008, Block Group 2, Census Tract 153, Davidson County, Tennessee","13","13","0"
"1000000US470370153002009","Block 2009, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002010","Block 2010, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002011","Block 2011, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002012","Block 2012, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002013","Block 2013, Block Group 2, Census Tract 153, Davidson County, Tennessee","30","30","0"
"1000000US470370153002014","Block 2014, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002015","Block 2015, Block Group 2, Census Tract 153, Davidson County, Tennessee","11","11","0"
"1000000US470370153002016","Block 2016, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002017","Block 2017, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002018","Block 2018, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002019","Block 2019, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002020","Block 2020, Block Group 2, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153002021","Block 2021, Block Group 2, Census Tract 153, Davidson County, Tennessee","18","10","8"
"1000000US470370153002022","Block 2022, Block Group 2, Census Tract 153, Davidson County, Tennessee","19","19","0"
"1000000US470370153002023","Block 2023, Block Group 2, Census Tract 153, Davidson County, Tennessee","29","25","4"
"1000000US470370153002024","Block 2024, Block Group 2, Census Tract 153, Davidson County, Tennessee","19","19","0"
"1000000US470370153002025","Block 2025, Block Group 2, Census Tract 153, Davidson County, Tennessee","29","29","0"
"1000000US470370153003000","Block 3000, Block Group 3, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153003001","Block 3001, Block Group 3, Census Tract 153, Davidson County, Tennessee","321","294","27"
"1000000US470370153003002","Block 3002, Block Group 3, Census Tract 153, Davidson County, Tennessee","37","31","6"
"1000000US470370153003003","Block 3003, Block Group 3, Census Tract 153, Davidson County, Tennessee","14","14","0"
"1000000US470370153003004","Block 3004, Block Group 3, Census Tract 153, Davidson County, Tennessee","76","76","0"
"1000000US470370153003005","Block 3005, Block Group 3, Census Tract 153, Davidson County, Tennessee","14","14","0"
"1000000US470370153003006","Block 3006, Block Group 3, Census Tract 153, Davidson County, Tennessee","42","42","0"
"1000000US470370153003007","Block 3007, Block Group 3, Census Tract 153, Davidson County, Tennessee","51","51","0"
"1000000US470370153003008","Block 3008, Block Group 3, Census Tract 153, Davidson County, Tennessee","35","35","0"
"1000000US470370153003009","Block 3009, Block Group 3, Census Tract 153, Davidson County, Tennessee","73","73","0"
"1000000US470370153003010","Block 3010, Block Group 3, Census Tract 153, Davidson County, Tennessee","51","51","0"
"1000000US470370153003011","Block 3011, Block Group 3, Census Tract 153, Davidson County, Tennessee","59","59","0"
"1000000US470370153003012","Block 3012, Block Group 3, Census Tract 153, Davidson County, Tennessee","18","15","3"
"1000000US470370153004000","Block 4000, Block Group 4, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153004001","Block 4001, Block Group 4, Census Tract 153, Davidson County, Tennessee","417","409","8"
"1000000US470370153004002","Block 4002, Block Group 4, Census Tract 153, Davidson County, Tennessee","18","18","0"
"1000000US470370153004003","Block 4003, Block Group 4, Census Tract 153, Davidson County, Tennessee","24","15","9"
"1000000US470370153004004","Block 4004, Block Group 4, Census Tract 153, Davidson County, Tennessee","21","21","0"
"1000000US470370153004005","Block 4005, Block Group 4, Census Tract 153, Davidson County, Tennessee","16","16","0"
"1000000US470370153004006","Block 4006, Block Group 4, Census Tract 153, Davidson County, Tennessee","9","9","0"
"1000000US470370153004007","Block 4007, Block Group 4, Census Tract 153, Davidson County, Tennessee","10","8","2"
"1000000US470370153004008","Block 4008, Block Group 4, Census Tract 153, Davidson County, Tennessee","25","25","0"
"1000000US470370153004009","Block 4009, Block Group 4, Census Tract 153, Davidson County, Tennessee","16","16","0"
"1000000US470370153004010","Block 4010, Block Group 4, Census Tract 153, Davidson County, Tennessee","10","3","7"
"1000000US470370153004011","Block 4011, Block Group 4, Census Tract 153, Davidson County, Tennessee","15","15","0"
"1000000US470370153004012","Block 4012, Block Group 4, Census Tract 153, Davidson County, Tennessee","15","15","0"
"1000000US470370153004013","Block 4013, Block Group 4, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153004014","Block 4014, Block Group 4, Census Tract 153, Davidson County, Tennessee","32","30","2"
"1000000US470370153004015","Block 4015, Block Group 4, Census Tract 153, Davidson County, Tennessee","3","3","0"
"1000000US470370153004016","Block 4016, Block Group 4, Census Tract 153, Davidson County, Tennessee","0","0","0"
"1000000US470370153004017","Block 4017, Block Group 4, Census Tract 153, Davidson County, Tennessee","17","17","0"
"1000000US470370153004018","Block 4018, Block Group 4, Census Tract 153, Davidson County, Tennessee","37","37","0"
"1000000US470370153004019","Block 4019, Block Group 4, Census Tract 153, Davidson County, Tennessee","19","6","13"
"1000000US470370153004020","Block 4020, Block Group 4, Census Tract 153, Davidson County, Tennessee","15","15","0"
"1000000US470370153004021","Block 4021, Block Group 4, Census Tract 153, Davidson County, Tennessee","11","9","2"
"1000000US470370153004022","Block 4022, Block Group 4, Census Tract 153, Davidson County, Tennessee","9","9","0"
"1000000US470370154011000","Block 1000, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154011001","Block 1001, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","319","319","0"
"1000000US470370154011002","Block 1002, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","27","27","0"
"1000000US470370154011003","Block 1003, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","28","28","0"
"1000000US470370154011004","Block 1004, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","22","22","0"
"1000000US470370154011005","Block 1005, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154011006","Block 1006, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","6","6","0"
"1000000US470370154011007","Block 1007, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","25","25","0"
"1000000US470370154011008","Block 1008, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","51","49","2"
"1000000US470370154011009","Block 1009, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","16","13","3"
"1000000US470370154011010","Block 1010, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","37","37","0"
"1000000US470370154011011","Block 1011, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","25","25","0"
"1000000US470370154011012","Block 1012, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","12","12","0"
"1000000US470370154011013","Block 1013, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154011014","Block 1014, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","5","5","0"
"1000000US470370154011015","Block 1015, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","24","24","0"
"1000000US470370154011016","Block 1016, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","20","20","0"
"1000000US470370154011017","Block 1017, Block Group 1, Census Tract 154.01, Davidson County, Tennessee","23","23","0"
"1000000US470370154012000","Block 2000, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","25","24","1"
"1000000US470370154012001","Block 2001, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","246","231","15"
"1000000US470370154012002","Block 2002, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","34","34","0"
"1000000US470370154012003","Block 2003, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","41","36","5"
"1000000US470370154012004","Block 2004, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","5","5","0"
"1000000US470370154012005","Block 2005, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154012006","Block 2006, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154012007","Block 2007, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","57","57","0"
"1000000US470370154012008","Block 2008, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","20","20","0"
"1000000US470370154012009","Block 2009, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","174","165","9"
"1000000US470370154012010","Block 2010, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","10","9","1"
"1000000US470370154012011","Block 2011, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154012012","Block 2012, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154012013","Block 2013, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","68","68","0"
"1000000US470370154012014","Block 2014, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","91","91","0"
"1000000US470370154012015","Block 2015, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","22","22","0"
"1000000US470370154012016","Block 2016, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","39","39","0"
"1000000US470370154012017","Block 2017, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","8","8","0"
"1000000US470370154012018","Block 2018, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","5","5","0"
"1000000US470370154012019","Block 2019, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154012020","Block 2020, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154012021","Block 2021, Block Group 2, Census Tract 154.01, Davidson County, Tennessee","0","0","0"
"1000000US470370154013000","Block 3000, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","94","94","0"
"1000000US470370154013001","Block 3001, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","16","16","0"
"1000000US470370154013002","Block 3002, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","18","11","7"
"1000000US470370154013003","Block 3003, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","8","8","0"
"1000000US470370154013004","Block 3004, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","25","20","5"
"1000000US470370154013005","Block 3005, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","79","76","3"
"1000000US470370154013006","Block 3006, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","30","30","0"
"1000000US470370154013007","Block 3007, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","5","5","0"
"1000000US470370154013008","Block 3008, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","16","16","0"
"1000000US470370154013009","Block 3009, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","47","47","0"
"1000000US470370154013010","Block 3010, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","28","28","0"
"1000000US470370154013011","Block 3011, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","32","32","0"
"1000000US470370154013012","Block 3012, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","16","16","0"
"1000000US470370154013013","Block 3013, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","70","61","9"
"1000000US470370154013014","Block 3014, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","27","17","10"
"1000000US470370154013015","Block 3015, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","35","35","0"
"1000000US470370154013016","Block 3016, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","229","229","0"
"1000000US470370154013017","Block 3017, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","31","31","0"
"1000000US470370154013018","Block 3018, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","44","44","0"
"1000000US470370154013019","Block 3019, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","16","15","1"
"1000000US470370154013020","Block 3020, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","31","29","2"
"1000000US470370154013021","Block 3021, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","32","28","4"
"1000000US470370154013022","Block 3022, Block Group 3, Census Tract 154.01, Davidson County, Tennessee","23","23","0"
"1000000US470370154021000","Block 1000, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","11","11","0"
"1000000US470370154021001","Block 1001, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","23","23","0"
"1000000US470370154021002","Block 1002, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","25","21","4"
"1000000US470370154021003","Block 1003, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","12","9","3"
"1000000US470370154021004","Block 1004, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","22","22","0"
"1000000US470370154021005","Block 1005, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","22","22","0"
"1000000US470370154021006","Block 1006, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","27","27","0"
"1000000US470370154021007","Block 1007, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","47","47","0"
"1000000US470370154021008","Block 1008, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","0","0","0"
"1000000US470370154021009","Block 1009, Block Group 1, Census Tract 154.02, Davidson County, Tennessee","68","59","9"
"1000000US470370154022000","Block 2000, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","43","43","0"
"1000000US470370154022001","Block 2001, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","34","34","0"
"1000000US470370154022002","Block 2002, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","33","33","0"
"1000000US470370154022003","Block 2003, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","34","30","4"
"1000000US470370154022004","Block 2004, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","80","79","1"
"1000000US470370154022005","Block 2005, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","20","20","0"
"1000000US470370154022006","Block 2006, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","29","29","0"
"1000000US470370154022007","Block 2007, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","34","32","2"
"1000000US470370154022008","Block 2008, Block Group 2, Census Tract 154.02, Davidson County, Tennessee","24","21","3"
"1000000US470370154023000","Block 3000, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","16","16","0"
"1000000US470370154023001","Block 3001, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","43","43","0"
"1000000US470370154023002","Block 3002, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","12","12","0"
"1000000US470370154023003","Block 3003, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","1","1","0"
"1000000US470370154023004","Block 3004, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","10","10","0"
"1000000US470370154023005","Block 3005, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","131","125","6"
"1000000US470370154023006","Block 3006, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","25","25","0"
"1000000US470370154023007","Block 3007, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","47","47","0"
"1000000US470370154023008","Block 3008, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","12","12","0"
"1000000US470370154023009","Block 3009, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","24","14","10"
"1000000US470370154023010","Block 3010, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","73","73","0"
"1000000US470370154023011","Block 3011, Block Group 3, Census Tract 154.02, Davidson County, Tennessee","11","11","0"
"1000000US470370154024000","Block 4000, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","626","597","29"
"1000000US470370154024001","Block 4001, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","36","36","0"
"1000000US470370154024002","Block 4002, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","0","0","0"
"1000000US470370154024003","Block 4003, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","15","15","0"
"1000000US470370154024004","Block 4004, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","30","29","1"
"1000000US470370154024005","Block 4005, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","18","18","0"
"1000000US470370154024006","Block 4006, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","33","33","0"
"1000000US470370154024007","Block 4007, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","41","41","0"
"1000000US470370154024008","Block 4008, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","41","38","3"
"1000000US470370154024009","Block 4009, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","16","12","4"
"1000000US470370154024010","Block 4010, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","40","40","0"
"1000000US470370154024011","Block 4011, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","14","14","0"
"1000000US470370154024012","Block 4012, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","51","51","0"
"1000000US470370154024013","Block 4013, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","42","41","1"
"1000000US470370154024014","Block 4014, Block Group 4, Census Tract 154.02, Davidson County, Tennessee","48","47","1"
"1000000US470370154041000","Block 1000, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","0","0","0"
"1000000US470370154041001","Block 1001, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","0","0","0"
"1000000US470370154041002","Block 1002, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","42","42","0"
"1000000US470370154041003","Block 1003, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","12","7","5"
"1000000US470370154041004","Block 1004, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","35","32","3"
"1000000US470370154041005","Block 1005, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","22","22","0"
"1000000US470370154041006","Block 1006, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","29","27","2"
"1000000US470370154041007","Block 1007, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","238","226","12"
"1000000US470370154041008","Block 1008, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","0","0","0"
"1000000US470370154041009","Block 1009, Block Group 1, Census Tract 154.04, Davidson County, Tennessee","0","0","0"
"1000000US470370154042000","Block 2000, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","40","40","0"
"1000000US470370154042001","Block 2001, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","10","10","0"
"1000000US470370154042002","Block 2002, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","24","10","14"
"1000000US470370154042003","Block 2003, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","43","43","0"
"1000000US470370154042004","Block 2004, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","29","25","4"
"1000000US470370154042005","Block 2005, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","35","35","0"
"1000000US470370154042006","Block 2006, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","26","26","0"
"1000000US470370154042007","Block 2007, Block Group 2, Census Tract 154.04, Davidson County, Tennessee","194","186","8"
"1000000US470370154043000","Block 3000, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","400","253","147"
"1000000US470370154043001","Block 3001, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","52","45","7"
"1000000US470370154043002","Block 3002, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","64","58","6"
"1000000US470370154043003","Block 3003, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","114","114","0"
"1000000US470370154043004","Block 3004, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","31","31","0"
"1000000US470370154043005","Block 3005, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","46","42","4"
"1000000US470370154043006","Block 3006, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","19","19","0"
"1000000US470370154043007","Block 3007, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","28","28","0"
"1000000US470370154043008","Block 3008, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","18","16","2"
"1000000US470370154043009","Block 3009, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","6","0","6"
"1000000US470370154043010","Block 3010, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","1","0","1"
"1000000US470370154043011","Block 3011, Block Group 3, Census Tract 154.04, Davidson County, Tennessee","0","0","0"
"1000000US470370154051000","Block 1000, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","301","286","15"
